origin,destination,count,iata,name,city,state,country,latitude,longitude,origin_sum,state_group,ori_state_flights
MCO,JAX,2,T36,Paul Pittman Memorial,Tylertown,MS,USA,31.14601111,-90.168145,0,,
MCO,JFK,5371,T41,La Porte Municipal,La Porte,TX,USA,29.66925,-95.06419444,0,,
MCO,LAS,1077,T44,Trident Basin,Kodiak,AK,USA,57.78083333,-152.3913889,0,,
MCO,LAX,1725,T47,Kickapoo Downtown Airpark,Wichita Falls,TX,USA,33.86122222,-98.4904425,0,,
MCO,LEX,39,T49,Big Spring McMahon-Wrinkle,Big Spring,TX,USA,32.21261111,-101.5216389,0,,
MCO,LGA,3156,T53,Robstown-Nueces County,Robstown,TX,USA,27.77854306,-97.69052389,0,,
MCO,LIT,1,T56,Crockett-Houston County,Crockett,TX,USA,31.30696111,-95.40383056,0,,
MCO,MCI,1349,T57,Garland Heliport,Garland,TX,USA,32.887625,-96.6836075,0,,
MCO,MDT,42,T60,Stonewall County,Aspermont,TX,USA,33.17231861,-100.1976044,0,,
MCO,MDW,3565,T65,Mid Valley,Weslaco,TX,USA,26.17763889,-97.97305556,0,,
MCO,MEM,1434,T69,Sinton-San Patricio County,Sinton,TX,USA,28.03925,-97.54244444,0,,
MCO,MHT,1606,T71,Cuero Municipal,Cuero,TX,USA,29.08358806,-97.26693417,0,,
MCO,MIA,2195,T72,Hearne Municipal,Hearne,TX,USA,30.87182917,-96.62222639,0,,
MCO,MKE,831,T74,Taylor Municipal,Taylor,TX,USA,30.57194444,-97.44316667,0,,
MCO,MLI,172,T78,Liberty Municipal,Liberty,TX,USA,30.07780556,-94.69855556,0,,
MCO,MSP,1929,T80,Kleberg County,Kingsville,TX,USA,27.55086111,-98.03091833,0,,
MCO,MSY,1568,T82,Gillespie County,Fredericksburg,TX,USA,30.24369444,-98.90952778,0,,
MCO,OKC,9,T89,Castroville Municipal,Castroville,TX,USA,29.34192083,-98.85090056,0,,
MCO,OMA,9,T90,Chambers County,Winnie/Stowell,TX,USA,29.80411,-94.43102306,0,,
MCO,ORD,3978,T97,Calhoun County,Port Lavaca,TX,USA,28.65405111,-96.6813125,0,,
MCO,ORF,755,TAD,Perry Stokes,Trinidad,CO,USA,37.25937778,-104.340675,0,,
MCO,PBI,1,TAL,Ralph M Calhoun Memorial,Tanana,AK,USA,65.17439528,-152.1093886,0,,
MCO,PDX,237,TAN,Taunton Municipal,Taunton,MA,USA,41.87460139,-71.01687583,0,,
MCO,PFN,195,TAZ,Taylorville Municipal,Taylorville,IL,USA,39.53418583,-89.32781222,0,,
MCO,PHF,362,TBN,Forney AAF,Fort Leonard Wood,MO,USA,37.74163111,-92.14073611,0,,
MCO,PHL,7034,TBR,Statesboro Municipal,Statesboro,GA,USA,32.48316667,-81.73727778,0,,
MCO,PHX,1038,TCC,Tucumcari Municipal,Tucumcari,NM,USA,35.18277806,-103.6031853,0,,
MCO,PIT,2465,TCL,Tuscaloosa Municipal,Tuscaloosa,AL,USA,33.2206275,-87.61140139,0,,
MCO,PNS,365,TCS,Truth Or Consequences Municipal,Truth Or Consequences,NM,USA,33.23694444,-107.27175,0,,
MCO,PSE,347,TCT,Takotna,Takotna,AK,USA,62.99270417,-156.0681903,0,,
MCO,PVD,2149,TCY,Tracy Municipal,Tracy,CA,USA,37.68910778,-121.4418172,0,,
MCO,PWM,460,TDF,Person County,Roxboro,NC,USA,36.28489194,-78.98422694,0,,
MCO,RDU,1655,TDO,Toledo-Winlock Ed Carlson Memorial,Toledo,WA,USA,46.47709083,-122.80686,0,,
MCO,RIC,517,TDZ,Toledo Metcalf,Toledo,OH,USA,41.56487194,-83.48226139,0,,
MCO,ROC,701,TEB,Teterboro,Teterboro,NJ,USA,40.85010139,-74.06083611,0,,
MCO,RSW,1414,TEL,Perry County Municipal,Tell City,IN,USA,38.01769694,-86.69093,0,,
MCO,SAN,13,TEW,Mason Jewett,Mason,MI,USA,42.56576833,-84.42321861,0,,
MCO,SAT,744,TEX,Telluride Regional,Telluride,CO,USA,37.95375861,-107.90848,194,,
MCO,SDF,533,TGC,Gibson County,Trenton,TN,USA,35.93245472,-88.84894028,0,,
MCO,SEA,731,TGI,Tangier Island,Tangier,VA,USA,37.82513889,-75.99777778,0,,
MCO,SFO,366,THA,Tullahoma Regional,Tullahoma,TN,USA,35.38015694,-86.24602333,0,,
MCO,SJU,2420,THM,Thompson Falls,Thompson Falls,MT,USA,47.57493556,-115.2843164,0,,
MCO,SLC,685,THP,Hot Springs County-Thermopolis Municipal,Thermopolis,WY,USA,43.65828917,-108.2131542,0,,
MCO,STL,2422,THV,York,York,PA,USA,39.916995,-76.87302611,0,,
MCO,SWF,834,TIW,Tacoma Narrows,Tacoma,WA,USA,47.26793111,-122.5780997,0,,
MCO,SYR,390,TIX,Space Cost Regional,Titusville,FL,USA,28.51479944,-80.7992275,0,,
MCO,TLH,219,TKA,Talkeetna,Talkeetna,AK,USA,62.3205,-150.0936944,0,,
MCO,TPA,1,TKE,Tenakee SPB,Tenakee Springs,AK,USA,57.77965833,-135.2184439,0,,
MCO,TUL,9,TKI,McKinney Municipal,McKinney,TX,USA,33.17794778,-96.5905275,0,,
MCO,TYS,126,TKX,Kennett Memorial,Kennett,MO,USA,36.23087083,-90.03466806,0,,
MDT,ATL,1789,TLH,Tallahassee Regional,Tallahassee,FL,USA,30.39652778,-84.35033333,5912,,
MDT,AVP,1,TLR,Mefford,Tulare,CA,USA,36.15630556,-119.3261667,0,,
MDT,BWI,1,TLT,Tuluksak,Tuluksak,AK,USA,61.09676222,-160.9684167,0,,
MDT,CLE,58,TMA,Henry Tift Myers,Tifton,GA,USA,31.42879528,-83.48787167,0,,
MDT,CLT,1144,TMB,Kendall-Tamiami Executive,Miami,FL,USA,25.64788889,-80.43277778,0,,
MDT,CVG,1008,TNI,West Tinian,Peipeinimaru,CQ,USA,14.99685028,-145.6180383,0,,
MDT,DCA,1,TNP,Twentynine Palms,Twentynine Palms,CA,USA,34.13208528,-115.9458319,0,,
MDT,DFW,274,TNT,Dade Collier T And T,Miami,FL,USA,25.86180556,-80.897,0,,
MDT,DTW,542,TNU,Newton Municipal,Newton,IA,USA,41.67442972,-93.02172917,0,,
MDT,IAD,937,TOA,Zamperini,Torrance,CA,USA,33.8033775,-118.3396,0,,
MDT,LGA,2,TOB,Dodge Center,Dodge Center,MN,USA,44.018,-92.8315,0,,
MDT,MCO,42,TOC,"Toccoa, R G Le Tourneau",Toccoa,GA,USA,34.59376444,-83.2958,0,,
MDT,MSP,197,TOG,Togiak Village,Togiak,AK,USA,59.05284222,-160.3969339,0,,
MDT,ORD,1598,TOI,Troy Municipal,Troy,AL,USA,31.86041667,-86.01213889,0,,
MDW,ABQ,730,TOL,Toledo Express,Toledo,OH,USA,41.58680556,-83.80783333,1478,,
MDW,ALB,729,TOP,Philip Billard Municipal,Topeka,KS,USA,39.0686575,-95.62248361,0,,
MDW,ATL,3257,TOR,Torrington Muni,Torrington,WY,USA,42.0645475,-104.1526986,0,,
MDW,AUS,713,TPA,Tampa International,Tampa,FL,USA,27.97547222,-82.53325,78179,,
MDW,BDL,1052,TPF,Peter O. Knight,Tampa,FL,USA,27.91557833,-82.44926083,0,,
MDW,BHM,726,TPH,Tonopah,Tonopah,NV,USA,38.06020222,-117.0871536,0,,
MDW,BNA,3016,TPL,Draughon-Miller Central Texas Regional,Temple,TX,USA,31.1525,-97.40777778,0,,
MDW,BOS,345,TPO,Port Alsworth,Port Alsworth,AK,USA,60.20433333,-154.3188728,0,,
MDW,BUF,1278,TQE,Municipal,Tekamah,NE,USA,41.76352778,-96.17794444,0,,
MDW,BWI,2776,TQH,Tahlequah Municipal,Tahlequah,OK,USA,35.92891667,-95.00452778,0,,
MDW,CLE,2556,TQK,Scott City Municipal,Scott City,KS,USA,38.47427778,-100.8849444,0,,
MDW,CLT,13,TRI,Tri-Cities Regional,Bristol,TN,USA,36.47521417,-82.40742056,2117,,
MDW,CMH,2644,TRK,Truckee-Tahoe,Truckee,CA,USA,39.32004222,-120.1395628,0,,
MDW,DEN,4325,TRL,Terrell Municipal,Terrell,TX,USA,32.71004667,-96.26742306,0,,
MDW,DTW,3070,TRM,Desert Resorts Regional,Palm Springs,CA,USA,33.62789944,-116.1601194,0,,
MDW,EWR,278,TRX,Trenton Municipal,Trenton,MO,USA,40.08351333,-93.59063472,0,,
MDW,FLL,1621,TSO,Carroll County-Tolson,Carrollton,OH,USA,40.56186833,-81.07748611,0,,
MDW,HOU,2052,TSP,Tehachapi Municipal,Tehachapi,CA,USA,35.13497222,-118.43925,0,,
MDW,IAD,2065,TT01,Pagan Airstrip,Shomu-Shon,CQ,USA,18.12444444,-145.7686111,0,,
MDW,IND,1314,TTA,Sanford-Lee County Regional,Sanford,NC,USA,35.58247222,-79.10136111,0,,
MDW,ISP,1422,TTD,Portland-Troutdale,Portland,OR,USA,45.54936889,-122.4012519,0,,
MDW,JAN,682,TTF,Monroe Custer,Monroe,MI,USA,41.93990639,-83.43468306,0,,
MDW,LAS,3832,TTN,Trenton-Mercer County,Trenton,NJ,USA,40.27669111,-74.81346833,0,,
MDW,LAX,2390,TUL,Tulsa International,Tulsa,OK,USA,36.19837222,-95.88824167,23459,,
MDW,LIT,383,TUP,Tupelo Municipal,Tupelo,MS,USA,34.26810833,-88.769895,10,,
MDW,MCI,3885,TUS,Tucson International,Tucson,AZ,USA,32.11608333,-110.9410278,26661,,
MDW,MCO,3568,TVB,Cabool Memorial,Cabool,MO,USA,37.13244083,-92.08396167,0,,
MDW,MHT,1649,TVC,Cherry Capital,Traverse City,MI,USA,44.74144472,-85.582235,4262,,
MDW,MIA,133,TVF,Thief River Falls Regional,Thief River Falls,MN,USA,48.06550028,-96.18336083,0,,
MDW,MSP,1476,TVI,Thomasville Municipal,Thomasville,GA,USA,30.90155194,-83.88133556,0,,
MDW,MSY,391,TVK,Centerville Municipal,Centerville,IA,USA,40.68390306,-92.90103333,0,,
MDW,OAK,1719,TVL,Lake Tahoe,South Lake Tahoe,CA,USA,38.89388167,-119.9953347,0,,
MDW,OMA,2047,TVR,Vicksburg Tallulah Regional,Tallulah,LA,USA,32.35160639,-91.02768917,0,,
MDW,ORF,731,TVY,Tooele Valley,Tooele,UT,USA,40.6122725,-112.3507719,0,,
MDW,PDX,891,TWF,Joslin Field - Magic Valley,Twin Falls,ID,USA,42.48180389,-114.4877356,1813,,
MDW,PHL,2664,TWM,Richard B. Helgeson,Two Harbors,MN,USA,47.049225,-91.74514167,0,,
MDW,PHX,2800,TXK,Texarkana Regional-Webb,Texarkana,AR,USA,33.45370806,-93.99102,1250,,
MDW,PIT,2037,TYL,Taylor,Taylor,AZ,USA,34.45283333,-110.1148056,0,,
MDW,PVD,1380,TYQ,Indianapolis Terry,Indianapolis,IN,USA,40.03064972,-86.2514375,0,,
MDW,RDU,1353,TYR,Tyler Pounds,Tyler,TX,USA,32.35413889,-95.40238611,1585,,
MDW,RNO,365,TYS,McGhee-Tyson,Knoxville,TN,USA,35.81248722,-83.99285583,14004,,
MDW,RSW,1095,TZR,Bolton,Columbus,OH,USA,39.90081778,-83.13719361,0,,
MDW,SAN,1708,TZT,Belle Plaine Municipal,Belle Plaine,IA,USA,41.87877778,-92.28456944,0,,
MDW,SAT,700,TZV,Tompkinsville-Monroe County,Tompkinsville,KY,USA,36.72978,-85.65191556,0,,
MDW,SDF,1690,U02,McCarley,Blackfoot,ID,USA,43.20925,-112.3495861,0,,
MDW,SEA,1331,U03,Buhl Municipal,Buhl,ID,USA,42.59157139,-114.7967178,0,,
MDW,SFO,1083,U05,Riddick,Philipsburg,MT,USA,46.31936972,-113.3050642,0,,
MDW,SJC,658,U08,Perkins,Overton,NV,USA,36.56803,-114.4433133,0,,
MDW,SLC,1003,U10,Preston,Preston,ID,USA,42.10690806,-111.9125389,0,,
MDW,SMF,686,U14,Nephi Municipal,Nephi,UT,USA,39.73884333,-111.8716011,0,,
MDW,SRQ,565,U25,Dubois Municipal,Dubois,WY,USA,43.54834722,-109.6902611,0,,
MDW,STL,3784,U30,Temple Bar,Temple Bar,AZ,USA,36.02054056,-114.3352461,0,,
MDW,TPA,2231,U34,Green River Muni,Green River,UT,USA,38.96136167,-110.2273619,0,,
MDW,TUS,727,U36,Aberdeen Municipal,Aberdeen,ID,USA,42.92102222,-112.8811053,0,,
MEI,ATL,674,U42,Salt Lake City Municipal 2,Salt Lake City,UT,USA,40.61954,-111.9928858,0,,
MEM,ATL,4870,U43,Monticello,Monticello,UT,USA,37.937215,-109.3465053,0,,
MEM,AUS,835,U52,Beaver Municipal,Beaver,UT,USA,38.23071,-112.6753497,0,,
MEM,BDL,49,U55,Panguitch Municipal,Panguitch,UT,USA,37.84523333,-112.3918731,0,,
MEM,BHM,891,U59,Driggs-Reed Memorial,Driggs,ID,USA,43.74193056,-111.0978608,0,,
MEM,BNA,1024,U68,North Big Horn County,Cowley/Lovell/Byron,WY,USA,44.91167028,-108.4455092,0,,
MEM,BOS,199,U69,Duchesne Municipal,Duchesne,UT,USA,40.19190167,-110.3809886,0,,
MEM,BTR,998,U70,Cascade,Cascade,ID,USA,44.4937825,-116.0162422,0,,
MEM,BWI,783,U76,Mountain Home Municipal,Mountain Home,ID,USA,43.13125278,-115.7295944,0,,
MEM,CAE,706,U77,Spanish Fork-Springville,Spanish Fork,UT,USA,40.14162139,-111.6613125,0,,
MEM,CHA,629,U82,Council Municipal,Council,ID,USA,44.7498875,-116.4468092,0,,
MEM,CHS,709,U96,Cal Black Memorial,Halls Crossing,UT,USA,37.44221444,-110.5695836,0,,
MEM,CLE,1205,UAO,Aurora State,Aurora,OR,USA,45.24713889,-122.7700556,0,,
MEM,CLT,2576,UBE,Cumberland Municipal,Cumberland,WI,USA,45.50597028,-91.98108694,0,,
MEM,CMH,1072,UBS,Columbus-Lowndes County,Columbus,MS,USA,33.46539667,-88.38031639,0,,
MEM,COS,117,UBX,Cuba Municipal,Cuba,MO,USA,38.06877667,-91.42885694,0,,
MEM,CVG,1225,UCA,Oneida Cty,Utica,NY,USA,43.14511944,-75.38385889,0,,
MEM,DCA,1043,UCP,New Castle Muni,New Castle,PA,USA,41.02533778,-80.41337194,0,,
MEM,DEN,1731,UCY,Everett-Stewart,Union City,TN,USA,36.38025,-88.98547778,0,,
MEM,DFW,2458,UDD,Bermuda Dunes,Palm Springs,CA,USA,33.7484375,-116.2748133,0,,
MEM,DSM,813,UDG,Darlington County,Darlington,SC,USA,34.44919444,-79.89036111,0,,
MEM,DTW,2205,UES,Waukesha County,Waukesha,WI,USA,43.04102778,-88.23705556,0,,
MEM,EVV,904,UGN,Waukegan Regional,Chicago/Waukegan,IL,USA,42.42216,-87.86790694,0,,
MEM,EWR,1170,UIL,Quillayute,Forks,WA,USA,47.93714444,-124.5612497,0,,
MEM,FLL,479,UIN,Quincy Municipal-Baldwin,Quincy,IL,USA,39.94262417,-91.19445611,0,,
MEM,FSM,479,UIZ,Berz-Macomb,Utica,MI,USA,42.66389361,-82.96542583,0,,
MEM,GPT,1088,UKF,Wilkes County,North Wilkesboro,NC,USA,36.22284028,-81.0983375,0,,
MEM,GRR,362,UKI,Ukiah Municipal,Ukiah,CA,USA,39.12595722,-123.200855,0,,
MEM,GSO,1043,UKL,Coffey County,Burlington,KS,USA,38.30248472,-95.7249575,0,,
MEM,GSP,1088,UKT,Quakertown,Quakertown,PA,USA,40.43521194,-75.38192861,0,,
MEM,HSV,1083,ULM,New Ulm Municipal,New Ulm,MN,USA,44.31957306,-94.50230778,0,,
MEM,IAH,3079,ULS,Ulysses,Ulysses,KS,USA,37.60375278,-101.3733889,0,,
MEM,ICT,1093,UMP,Indianapolis Metropolitan,Indianapolis,IN,USA,39.9352025,-86.04495333,0,,
MEM,IND,1058,UNI,Ohio University,Athens/Albany,OH,USA,39.21096222,-82.23142583,0,,
MEM,JAN,1082,UNK,Unalakleet,Unalakleet,AK,USA,63.88835917,-160.7989517,0,,
MEM,JAX,871,UNO,West Plains Municipal,West Plains,MO,USA,36.87813889,-91.90269444,0,,
MEM,LAS,372,UNU,Dodge County,Juneau,WI,USA,43.42658333,-88.70322222,0,,
MEM,LAX,1095,UNV,University Park,State College,PA,USA,40.84927778,-77.84869444,0,,
MEM,LEX,252,UOS,Franklin County,Sewanee,TN,USA,35.20397028,-85.89858889,0,,
MEM,LGA,1608,UOX,University-Oxford,Oxford,MS,USA,34.38431528,-89.53530972,0,,
MEM,LIT,886,UPP,Upolu,Hawi,HI,USA,20.26525583,-155.8599875,0,,
MEM,MCI,981,USE,Fulton County,Wauseon,OH,USA,41.61033333,-84.12552778,0,,
MEM,MCO,1432,UTS,Huntsville Municipal,Huntsville,TX,USA,30.74688667,-95.58716667,0,,
MEM,MGM,1091,UUO,Willow,Willow,AK,USA,61.75441667,-150.0516639,0,,
MEM,MIA,785,UUU,Newport State,Newport,RI,USA,41.53243972,-71.28154389,0,,
MEM,MKE,744,UUV,Sullivan Regional,Sullivan,MO,USA,38.23343056,-91.16433333,0,,
MEM,MLI,668,UVA,Garner,Uvalde,TX,USA,29.21135028,-99.74358306,0,,
MEM,MOB,1094,UWL,New Castle-Henry Co,New Castle,IN,USA,39.87585167,-85.32646806,0,,
MEM,MSN,359,UYF,Madison County,London,OH,USA,39.93272694,-83.46200361,0,,
MEM,MSP,2845,UZA,Rock Hill Municipal/Bryant,Rock Hill,SC,USA,34.98783333,-81.05716667,0,,
MEM,MSY,1004,VAK,Chevak,Chevak,AK,USA,61.53363583,-165.5837322,0,,
MEM,OKC,940,VAY,South Jersey Reg,Mount Holly,NJ,USA,39.94289056,-74.84571944,0,,
MEM,OMA,749,VBT,Bentonville Municipal,Bentonville,AR,USA,36.34571528,-94.219345,0,,
MEM,ORD,3769,VCB,Nut Tree,Vacaville,CA,USA,38.37675167,-121.962455,0,,
MEM,ORF,241,VCT,Victoria Regional,Victoria,TX,USA,28.85255556,-96.91848722,0,,
MEM,PFN,1095,VCV,Southern California Logistic,Victorville,CA,USA,34.593225,-117.3794667,0,,
MEM,PHL,1039,VDI,Vidalia Municipal,Vidalia,GA,USA,32.19255556,-82.37194444,0,,
MEM,PHX,817,VDZ,Valdez,Valdez,AK,USA,61.13395028,-146.24836,0,,
MEM,PIT,1002,VEE,Venetie,Venetie,AK,USA,67.02269444,-146.4137753,0,,
MEM,PNS,1097,VEL,Vernal,Vernal,UT,USA,40.44090167,-109.5099203,0,,
MEM,RDU,1062,VER,Jesse Viertel Memorial,Boonville,MO,USA,38.94577556,-92.68277139,0,,
MEM,RIC,292,VES,Darke County,Versailles,OH,USA,40.20441667,-84.53191667,0,,
MEM,RSW,58,VGT,North Las Vegas,Las Vegas,NV,USA,36.21166667,-115.19575,0,,
MEM,SAN,109,VHN,Culberson County,Van Horn,TX,USA,31.05784417,-104.7838056,0,,
MEM,SAT,831,VIH,Rolla National,Rolla/Vichy,MO,USA,38.12743222,-91.7695225,0,,
MEM,SAV,765,VIQ,Neillsville Municipal,Neillsville,WI,USA,44.55812861,-90.51224694,0,,
MEM,SDF,786,VIS,Visalia Municipal,Visalia,CA,USA,36.31866667,-119.3928889,0,,
MEM,SEA,349,VJI,Virginia Highlands,Abingdon,VA,USA,36.68711028,-82.03333583,0,,
MEM,SFO,208,VLA,Vandalia Municipal,Vandalia,IL,USA,38.99130556,-89.16622222,0,,
MEM,SGF,1080,VLD,Valdosta Regional,Valdosta,GA,USA,30.7825,-83.27672222,938,,
MEM,SHV,1094,VMR,Harold Davidson,Vermillion,SD,USA,42.76528917,-96.93425472,0,,
MEM,SJU,26,VNC,Venice Municipal,Venice,FL,USA,27.07161111,-82.44033333,0,,
MEM,STL,1049,VNW,Van Wert County,Van Wert,OH,USA,40.86472222,-84.60944444,0,,
MEM,TLH,1094,VNY,Van Nuys,Van Nuys,CA,USA,34.20980972,-118.4899733,0,,
MEM,TPA,861,VPC,Cartersville,Cartersville,GA,USA,34.12313889,-84.84869444,0,,
MEM,TRI,44,VPS,Eglin Air Force Base,Valparaiso,FL,USA,30.48325,-86.5254,6820,,
MEM,TUL,1094,VPZ,Porter County Municipal,Valparaiso,IN,USA,41.45396667,-87.00707139,0,,
MEM,TYS,1096,VQQ,Cecil,Jacksonville,FL,USA,30.21867306,-81.87666444,0,,
MEM,VPS,1045,VQS,Antonio Rivera Rodriguez,Isla De Vieques,PR,USA,18.13551806,-65.49182583,0,,
MEM,XNA,1041,VRB,Vero Beach Municipal,Vero Beach,FL,USA,27.65555556,-80.41794444,0,,
MFE,ATL,10,VSF,Springfield State/Hartness,Springfield,VT,USA,43.34362889,-72.5173125,0,,
MFE,DFW,1441,VTA,Newark-Heath,Newark,OH,USA,40.024675,-82.46182194,0,,
MFE,IAH,2665,VTI,Vinton Veterans Memorial Airpark,Vinton,IA,USA,42.21862611,-92.02592806,0,,
MFR,DEN,365,VTN,Miller,Valentine,NE,USA,42.85767194,-100.547355,0,,
MFR,LAS,139,VUJ,Stanly County,Albemarle,NC,USA,35.41669472,-80.15079556,0,,
MFR,MOD,1,VUO,Pearson Airpark,Vancouver,WA,USA,45.6204525,-122.6564883,0,,
MFR,OTH,1,VVV,Ortonville Municipal,Ortonville,MN,USA,45.30566472,-96.42442278,0,,
MFR,PDX,1543,VYS,Illinois Valley Regional,Peru/Lasalle,IL,USA,41.35186806,-89.15308417,0,,
MFR,PHX,304,W04,Ocean Shores Municipal,Ocean Shores,WA,USA,47.00369806,-124.143785,0,,
MFR,RDD,1,W05,Gettysburg  & Travel Center,Gettysburg,PA,USA,39.84092833,-77.27415139,0,,
MFR,RDM,1,W11,Menomonie Municipal - Score,Menomonie,WI,USA,44.89234639,-91.86777944,0,,
MFR,SBA,1,W22,Upshur County Regional,Buckhannon,WV,USA,39.00035833,-80.27392778,0,,
MFR,SFO,2571,W29,Bay Bridge Industrial,Stevensville,MD,USA,38.97638889,-76.32963889,0,,
MFR,SLC,724,W31,Lunenburg County,Kenbridge,VA,USA,36.96015,-78.18499861,0,,
MFR,TWF,1,W33,Friday Harbor,Friday Harbor,WA,USA,48.53732194,-123.0096236,0,,
MGM,ATL,2514,W40,Mt Olive Municipal,Mt Olive,NC,USA,35.22224722,-78.03779444,0,,
MGM,IAH,246,W41,Crisfield Municipal,Crisfield,MD,USA,38.01679028,-75.82882056,0,,
MGM,MEM,1091,W44,Asheboro Municipal,Asheboro,NC,USA,35.6538825,-79.8950425,0,,
MHT,ATL,696,W45,Luray Caverns,Luray,VA,USA,38.66705556,-78.50058333,0,,
MHT,BOS,4,W66,Warrenton-Fauquier,Warrenton,VA,USA,38.58704667,-77.71138389,0,,
MHT,BWI,3628,W78,William M Tuck,South Boston,VA,USA,36.710045,-78.84802028,0,,
MHT,CLE,1212,W95,Ocracoke Island,Ocracoke,NC,USA,35.10117083,-75.96595278,0,,
MHT,CLT,723,W96,New Kent County,Quinton,VA,USA,37.50320139,-77.12552694,0,,
MHT,CVG,777,W97,Middle Peninsula Regional,West Point,VA,USA,37.52122778,-76.7646825,0,,
MHT,DCA,288,W99,Grant County,Petersburg,WV,USA,38.99419444,-79.14438889,0,,
MHT,DTW,846,WA10,Grove,Camas/Washougal,WA,USA,45.62777778,-122.4041667,0,,
MHT,EWR,1353,WA21,Grand Coulee Dam,Electric City,WA,USA,47.92348361,-119.0805789,0,,
MHT,FLL,246,WA31,Whidbey Air Park,Langley,WA,USA,48.01814917,-122.4384789,0,,
MHT,IAD,584,WA43,Odessa Municipal,Odessa,WA,USA,47.3582025,-118.6733264,0,,
MHT,LAS,366,WAY,Greene Cty,Waynesburg,PA,USA,39.900075,-80.13311667,0,,
MHT,MCO,1605,WBB,Stebbins,Stebbins,AK,USA,63.51591972,-162.2827394,0,,
MHT,MDW,1643,WBQ,Beaver,Beaver,AK,USA,66.36155056,-147.4012186,0,,
MHT,ORD,1145,WBW,Wilkes-Barre Wyoming Valley,Wilkes-Barre,PA,USA,41.29717222,-75.85120556,0,,
MHT,PHL,2365,WCR,Chandalar Lake,Chandalar Lake,AK,USA,67.50451667,-148.4832222,0,,
MHT,PHX,365,WDG,Enid Woodring Municipal,Enid,OK,USA,36.37920333,-97.79111222,0,,
MHT,TPA,742,WDR,Winder,Winder,GA,USA,33.98227778,-83.66808333,0,,
MIA,ATL,6623,WHP,Whiteman,Los Angeles,CA,USA,34.25932528,-118.4134331,0,,
MIA,BDL,366,WJF,General Wm. J. Fox Airfield,Lancaster,CA,USA,34.74095944,-118.2189489,0,,
MIA,BNA,731,WLD,Strother,Winfield/Arkansas City,KS,USA,37.16861556,-97.03752194,0,,
MIA,BOS,2193,WLK,Selawik,Selawik,AK,USA,66.60002778,-159.9861944,0,,
MIA,BWI,929,WLW,Willows-Glenn County,Willows,CA,USA,39.51635389,-122.2175106,0,,
MIA,CLE,399,WMC,Winnemucca Municipal,Winnemucca,NV,USA,40.89661111,-117.8058889,0,,
MIA,CLT,2970,WMO,White Mountain,White Mountain,AK,USA,64.68919444,-163.4125556,0,,
MIA,CMH,470,WNA,Napakiak,Napakiak,AK,USA,60.69118917,-161.9695161,0,,
MIA,CVG,1045,WRG,Wrangell,Wrangell,AK,USA,56.48432583,-132.3698242,727,,
MIA,DCA,2982,WRL,Worland Muni,Worland,WY,USA,43.96571306,-107.9508308,0,,
MIA,DEN,809,WSM,Wiseman,Wiseman,AK,USA,67.40457333,-150.1227417,0,,
MIA,DFW,3346,WSN,South Naknek 2,South Naknek,AK,USA,58.70343611,-157.0082511,0,,
MIA,DTW,1228,WST,Westerly State,Westerly,RI,USA,41.34961694,-71.80337778,0,,
MIA,EGE,43,WTK,Noatak,Noatak,AK,USA,67.56208333,-162.9752778,0,,
MIA,EWR,2873,WVI,Watsonville Municipal,Watsonville,CA,USA,36.93573,-121.7896178,0,,
MIA,FLL,1,WVL,Waterville-Robert Lafleur,Waterville,ME,USA,44.53325,-69.67552778,0,,
MIA,GSO,519,WWD,Cape May Cty,Wildwood,NJ,USA,39.00850694,-74.90827389,0,,
MIA,IAD,574,WWR,West Woodward,Woodward,OK,USA,36.4367025,-99.5209975,0,,
MIA,IAH,2734,WYS,Yellowstone,West Yellowstone,MT,USA,44.68839917,-111.1176375,264,,
MIA,IND,211,X01,Everglades,Everglades,FL,USA,25.84871167,-81.39007944,0,,
MIA,JAX,217,X06,Arcadia Municipal,Arcadia,FL,USA,27.19199444,-81.83730472,0,,
MIA,JFK,2743,X07,Lake Wales Municipal,Lake Wales,FL,USA,27.89380556,-81.62038889,0,,
MIA,LAS,787,X10,Belle Glade Municipal,Belle Glade,FL,USA,26.70089833,-80.66227972,0,,
MIA,LAX,2494,X14,Labelle Municipal,Labelle,FL,USA,26.74423278,-81.43257556,0,,
MIA,LGA,3587,X16,Vandenberg,Tampa,FL,USA,28.01398389,-82.34527917,0,,
MIA,MCI,65,X21,Arthur Dunn Airpark,Titusville,FL,USA,28.62234556,-80.835695,0,,
MIA,MCO,2195,X23,Umatilla Municipal,Umatilla,FL,USA,28.922765,-81.65174111,0,,
MIA,MDW,133,X26,Sebastian Municipal,Sebastian,FL,USA,27.81280389,-80.49560833,0,,
MIA,MEM,785,X35,Dunnellon/Marion Co.,Dunellon,FL,USA,29.06177778,-82.37658333,0,,
MIA,MSP,907,X40,Inverness,Inverness,FL,USA,28.80859639,-82.31648167,0,,
MIA,MSY,1098,X44,Watson Island Base,Miami,FL,USA,25.77833333,-80.17027778,0,,
MIA,ORD,3343,X46,Opa-Locka West,Miami,FL,USA,25.94898194,-80.42338694,0,,
MIA,ORF,152,X47,Flagler County,Bunnell,FL,USA,29.46738889,-81.20633333,0,,
MIA,PHL,2203,X51,Homestead General Aviation,Homestead,FL,USA,25.49872139,-80.55422528,0,,
MIA,PHX,366,X59,Valkaria,Valkaria,FL,USA,27.96196472,-80.55977556,0,,
